"","date","fuelType","nuts2","priceMean","n"
"8852","2022-04-03","SUP","W",1.69103623188406,138
"8853","2022-04-03","DIE","N",1.82931428571429,560
"8854","2022-04-03","SUP","N",1.70167037861916,449
"8855","2022-04-03","DIE","B",1.827375,120
"8856","2022-04-03","SUP","B",1.69829591836735,98
"8857","2022-04-03","DIE","O",1.81088888888889,405
"8858","2022-04-03","SUP","O",1.69501912568306,366
"8859","2022-04-03","DIE","Sa",1.81698581560284,141
"8860","2022-04-03","SUP","Sa",1.71210317460317,126
"8861","2022-04-03","DIE","T",1.88010648148148,216
"8862","2022-04-03","SUP","T",1.76461463414634,205
"8863","2022-04-03","DIE","V",1.86266265060241,83
"8864","2022-04-03","SUP","V",1.75648648648649,74
"8865","2022-04-03","DIE","St",1.8306,365
"8866","2022-04-03","SUP","St",1.70184431137725,334
"8867","2022-04-03","DIE","K",1.81274829931973,147
"8868","2022-04-03","SUP","K",1.68531914893617,141
"8869","2022-04-03","DIE",NA,1.83020496323529,2176
"8870","2022-04-03","SUP",NA,1.70777835318488,1931
"8871","2022-04-04","DIE","W",1.81470833333333,144
"8872","2022-04-04","SUP","W",1.68291724137931,145
"8873","2022-04-04","DIE","N",1.82253451327434,565
"8874","2022-04-04","SUP","N",1.69439869281046,459
"8875","2022-04-04","DIE","B",1.82295901639344,122
"8876","2022-04-04","SUP","B",1.69185148514851,101
"8877","2022-04-04","DIE","O",1.80141586538462,416
"8878","2022-04-04","SUP","O",1.68415466666667,375
"8879","2022-04-04","DIE","Sa",1.80647517730496,141
"8880","2022-04-04","SUP","Sa",1.70093129770992,131
"8881","2022-04-04","DIE","T",1.8766875,224
"8882","2022-04-04","SUP","T",1.75772195121951,205
"8883","2022-04-04","DIE","V",1.85876829268293,82
"8884","2022-04-04","SUP","V",1.75305479452055,73
"8885","2022-04-04","DIE","St",1.82198143236074,377
"8886","2022-04-04","SUP","St",1.69450442477876,339
"8887","2022-04-04","DIE","K",1.80586928104575,153
"8888","2022-04-04","SUP","K",1.67469863013699,146
"8889","2022-04-04","DIE",NA,1.82263264388489,2224
"8890","2022-04-04","SUP",NA,1.6992188449848,1974
"8891","2022-04-05","DIE","W",1.812,141
"8892","2022-04-05","SUP","W",1.69471126760563,142
"8893","2022-04-05","DIE","N",1.82089703315881,573
"8894","2022-04-05","SUP","N",1.69651247165532,441
"8895","2022-04-05","DIE","B",1.81845901639344,122
"8896","2022-04-05","SUP","B",1.69163461538462,104
"8897","2022-04-05","SUP","O",1.6903935309973,371
"8898","2022-04-05","DIE","O",1.80068058968059,407
"8899","2022-04-05","DIE","Sa",1.81369784172662,139
"8900","2022-04-05","SUP","Sa",1.70721538461538,130
"8901","2022-04-05","DIE","T",1.87447572815534,206
"8902","2022-04-05","SUP","T",1.75825,200
"8903","2022-04-05","DIE","V",1.84398701298701,77
"8904","2022-04-05","SUP","V",1.74383098591549,71
"8905","2022-04-05","DIE","St",1.81775466666667,375
"8906","2022-04-05","SUP","St",1.69513988095238,336
"8907","2022-04-05","DIE","K",1.80271612903226,155
"8908","2022-04-05","SUP","K",1.67743537414966,147
"8909","2022-04-05","DIE",NA,1.82000318906606,2195
"8910","2022-04-05","SUP",NA,1.70207363542739,1942
"8911","2022-04-06","DIE","W",1.81381879194631,149
"8912","2022-04-06","SUP","W",1.6949647887324,142
"8913","2022-04-06","DIE","N",1.81126887661142,543
"8914","2022-04-06","SUP","N",1.69256812933025,433
"8915","2022-04-06","DIE","B",1.8173870967742,124
"8916","2022-04-06","SUP","B",1.68358,100
"8917","2022-04-06","DIE","O",1.79824697336562,413
"8918","2022-04-06","SUP","O",1.6904417989418,378
"8919","2022-04-06","DIE","Sa",1.81390647482014,139
"8920","2022-04-06","SUP","Sa",1.70414960629921,127
"8921","2022-04-06","DIE","T",1.87097584541063,207
"8922","2022-04-06","SUP","T",1.7560625,208
"8923","2022-04-06","DIE","V",1.8341375,80
"8924","2022-04-06","SUP","V",1.73083116883117,77
"8925","2022-04-06","DIE","St",1.81140318302387,377
"8926","2022-04-06","SUP","St",1.68962941176471,340
"8927","2022-04-06","DIE","K",1.79396129032258,155
"8928","2022-04-06","SUP","K",1.6734693877551,147
"8929","2022-04-06","DIE",NA,1.81478235025149,2187
"8930","2022-04-06","SUP",NA,1.6989487704918,1952
"8931","2022-04-07","DIE","W",1.80326388888889,144
"8932","2022-04-07","SUP","W",1.68997202797203,143
"8933","2022-04-07","DIE","N",1.80459493670886,553
"8934","2022-04-07","SUP","N",1.68704470588235,425
"8935","2022-04-07","DIE","B",1.81068992248062,129
"8936","2022-04-07","SUP","B",1.68413333333334,105
"8937","2022-04-07","DIE","O",1.79479012345679,405
"8938","2022-04-07","SUP","O",1.69195967741935,372
"8939","2022-04-07","DIE","Sa",1.80925503355705,149
"8940","2022-04-07","SUP","Sa",1.6991037037037,135
"8941","2022-04-07","DIE","T",1.86543636363637,220
"8942","2022-04-07","SUP","T",1.7504131455399,213
"8943","2022-04-07","DIE","V",1.83264634146342,82
"8944","2022-04-07","SUP","V",1.72604,75
"8945","2022-04-07","DIE","St",1.7982265625,384
"8946","2022-04-07","SUP","St",1.68356104651163,344
"8947","2022-04-07","DIE","K",1.78287837837838,148
"8948","2022-04-07","SUP","K",1.66934693877551,147
"8949","2022-04-07","DIE",NA,1.80791192411924,2214
"8950","2022-04-07","SUP",NA,1.69530985196529,1959
"8951","2022-04-08","DIE","W",1.79469178082192,146
"8952","2022-04-08","SUP","W",1.68876351351351,148
"8953","2022-04-08","DIE","N",1.79634829443447,557
"8954","2022-04-08","SUP","N",1.68475688073394,436
"8955","2022-04-08","DIE","B",1.797704,125
"8956","2022-04-08","SUP","B",1.67305882352941,102
"8957","2022-04-08","DIE","O",1.7898216080402,398
"8958","2022-04-08","SUP","O",1.69058021390374,374
"8959","2022-04-08","DIE","Sa",1.79980136986301,146
"8960","2022-04-08","SUP","Sa",1.68973684210526,133
"8961","2022-04-08","DIE","T",1.86059174311927,218
"8962","2022-04-08","SUP","T",1.74445853658537,205
"8963","2022-04-08","DIE","V",1.83071951219512,82
"8964","2022-04-08","SUP","V",1.72881818181818,77
"8965","2022-04-08","DIE","St",1.791512,375
"8966","2022-04-08","SUP","St",1.67827058823529,340
"8967","2022-04-08","DIE","K",1.77782236842105,152
"8968","2022-04-08","SUP","K",1.66539041095891,146
"8969","2022-04-08","DIE",NA,1.80090859481583,2199
"8970","2022-04-08","SUP",NA,1.69130392656808,1961
"8971","2022-04-09","DIE","W",1.7931095890411,146
"8972","2022-04-09","SUP","W",1.68859440559441,143
"8973","2022-04-09","DIE","N",1.78251166965888,557
"8974","2022-04-09","SUP","N",1.68002314814814,432
"8975","2022-04-09","DIE","B",1.79027049180328,122
"8976","2022-04-09","SUP","B",1.66705714285714,105
"8977","2022-04-09","DIE","O",1.78254712041885,382
"8978","2022-04-09","SUP","O",1.68501078167116,371
"8979","2022-04-09","DIE","Sa",1.78624137931035,145
"8980","2022-04-09","SUP","Sa",1.67948818897638,127
"8981","2022-04-09","DIE","T",1.83930731707317,205
"8982","2022-04-09","SUP","T",1.73016580310881,193
"8983","2022-04-09","DIE","V",1.82903571428571,84
"8984","2022-04-09","SUP","V",1.72218666666667,75
"8985","2022-04-09","DIE","St",1.78804521276596,376
"8986","2022-04-09","SUP","St",1.67788323353293,334
"8987","2022-04-09","DIE","K",1.77770394736842,152
"8988","2022-04-09","SUP","K",1.66310204081633,147
"8989","2022-04-09","DIE",NA,1.79170908252651,2169
"8990","2022-04-09","SUP",NA,1.68587908666321,1927
"8991","2022-04-10","DIE","W",1.77693006993007,143
"8992","2022-04-10","SUP","W",1.67093525179856,139
"8993","2022-04-10","DIE","N",1.77442628774422,563
"8994","2022-04-10","SUP","N",1.67101136363636,440
"8995","2022-04-10","DIE","B",1.78722580645161,124
"8996","2022-04-10","SUP","B",1.66383653846154,104
"8997","2022-04-10","DIE","O",1.76859693877551,392
"8998","2022-04-10","SUP","O",1.66942970822281,377
"8999","2022-04-10","DIE","Sa",1.77166666666667,141
"9000","2022-04-10","SUP","Sa",1.66127559055118,127
"9001","2022-04-10","DIE","T",1.83266826923077,208
"9002","2022-04-10","SUP","T",1.72508457711443,201
"9003","2022-04-10","DIE","V",1.82658536585366,82
"9004","2022-04-10","SUP","V",1.72085526315789,76
"9005","2022-04-10","DIE","St",1.77911873350923,379
"9006","2022-04-10","SUP","St",1.66748511904762,336
"9007","2022-04-10","DIE","K",1.75881879194631,149
"9008","2022-04-10","SUP","K",1.64279452054795,146
"9009","2022-04-10","DIE",NA,1.78135671710225,2181
"9010","2022-04-10","SUP",NA,1.67448663926002,1946
"9011","2022-04-11","DIE","W",1.76722448979592,147
"9012","2022-04-11","SUP","W",1.66238461538461,143
"9013","2022-04-11","DIE","N",1.76802304964539,564
"9014","2022-04-11","SUP","N",1.66189819004524,442
"9015","2022-04-11","DIE","B",1.77923333333333,120
"9016","2022-04-11","SUP","B",1.65779047619048,105
"9017","2022-04-11","DIE","O",1.75745202020202,396
"9018","2022-04-11","SUP","O",1.65707733333334,375
"9019","2022-04-11","DIE","Sa",1.76036029411765,136
"9020","2022-04-11","SUP","Sa",1.65294615384616,130
"9021","2022-04-11","DIE","T",1.82297169811321,212
"9022","2022-04-11","SUP","T",1.72005472636816,201
"9023","2022-04-11","DIE","V",1.8228488372093,86
"9024","2022-04-11","SUP","V",1.71854545454545,77
"9025","2022-04-11","DIE","St",1.76774673629243,383
"9026","2022-04-11","SUP","St",1.65780813953489,344
"9027","2022-04-11","DIE","K",1.74551655629139,151
"9028","2022-04-11","SUP","K",1.6319387755102,147
"9029","2022-04-11","DIE",NA,1.77205922551253,2195
"9030","2022-04-11","SUP",NA,1.6654149694501,1964
"9031","2022-04-12","DIE","W",1.76578321678322,143
"9032","2022-04-12","SUP","W",1.65830769230769,143
"9033","2022-04-12","DIE","N",1.77174495412844,545
"9034","2022-04-12","SUP","N",1.66708530805687,422
"9035","2022-04-12","DIE","B",1.7700078125,128
"9036","2022-04-12","SUP","B",1.65698058252427,103
"9037","2022-04-12","DIE","O",1.75867624020888,383
"9038","2022-04-12","SUP","O",1.66280547945206,365
"9039","2022-04-12","DIE","Sa",1.76849655172414,145
"9040","2022-04-12","SUP","Sa",1.66595454545455,132
"9041","2022-04-12","DIE","T",1.82563425925926,216
"9042","2022-04-12","SUP","T",1.71998058252427,206
"9043","2022-04-12","DIE","V",1.82108333333333,84
"9044","2022-04-12","SUP","V",1.70964383561644,73
"9045","2022-04-12","DIE","St",1.76874468085106,376
"9046","2022-04-12","SUP","St",1.66236201780415,337
"9047","2022-04-12","DIE","K",1.75113924050633,158
"9048","2022-04-12","SUP","K",1.6421038961039,154
"9049","2022-04-12","DIE",NA,1.77397153351699,2178
"9050","2022-04-12","SUP",NA,1.66944031007752,1935
"9051","2022-04-13","DIE","W",1.75664583333333,144
"9052","2022-04-13","SUP","W",1.65654109589041,146
"9053","2022-04-13","DIE","N",1.77063357400722,554
"9054","2022-04-13","SUP","N",1.66997916666666,432
"9055","2022-04-13","DIE","B",1.763640625,128
"9056","2022-04-13","SUP","B",1.65615,100
"9057","2022-04-13","DIE","O",1.75740463917526,388
"9058","2022-04-13","SUP","O",1.66318378378379,370
"9059","2022-04-13","DIE","Sa",1.75858865248227,141
"9060","2022-04-13","SUP","Sa",1.66575735294118,136
"9061","2022-04-13","DIE","T",1.82405,220
"9062","2022-04-13","SUP","T",1.72286111111111,216
"9063","2022-04-13","DIE","V",1.81936585365854,82
"9064","2022-04-13","SUP","V",1.712875,72
"9065","2022-04-13","DIE","St",1.765234375,384
"9066","2022-04-13","SUP","St",1.66539039039039,333
"9067","2022-04-13","DIE","K",1.74957823129252,147
"9068","2022-04-13","SUP","K",1.64015753424658,146
"9069","2022-04-13","DIE",NA,1.77101691042048,2188
"9070","2022-04-13","SUP",NA,1.6711045617632,1951
"9071","2022-04-14","DIE","W",1.75605797101449,138
"9072","2022-04-14","SUP","W",1.65862411347518,141
"9073","2022-04-14","DIE","N",1.77332188065099,553
"9074","2022-04-14","SUP","N",1.67622747747747,444
"9075","2022-04-14","DIE","B",1.76463846153846,130
"9076","2022-04-14","SUP","B",1.65730188679245,106
"9077","2022-04-14","DIE","O",1.76517811704834,393
"9078","2022-04-14","SUP","O",1.66909066666667,375
"9079","2022-04-14","DIE","Sa",1.76521126760563,142
"9080","2022-04-14","SUP","Sa",1.67281818181818,132
"9081","2022-04-14","DIE","T",1.82362272727273,220
"9082","2022-04-14","SUP","T",1.72082323232323,198
"9083","2022-04-14","DIE","V",1.81873170731707,82
"9084","2022-04-14","SUP","V",1.71188235294118,68
"9085","2022-04-14","DIE","St",1.766744,375
"9086","2022-04-14","SUP","St",1.66740356083086,337
"9087","2022-04-14","DIE","K",1.75833540372671,161
"9088","2022-04-14","SUP","K",1.65033333333333,147
"9089","2022-04-14","DIE",NA,1.7742547857794,2194
"9090","2022-04-14","SUP",NA,1.67461550308008,1948
"9091","2022-04-15","DIE","W",1.77985314685315,143
"9092","2022-04-15","SUP","W",1.68833333333333,144
"9093","2022-04-15","DIE","N",1.77732780847145,543
"9094","2022-04-15","SUP","N",1.68299311926605,436
"9095","2022-04-15","DIE","B",1.767,129
"9096","2022-04-15","SUP","B",1.65835294117647,102
"9097","2022-04-15","DIE","O",1.76985271317829,387
"9098","2022-04-15","SUP","O",1.67595212765958,376
"9099","2022-04-15","DIE","Sa",1.78214583333333,144
"9100","2022-04-15","SUP","Sa",1.6935,132
"9101","2022-04-15","DIE","T",1.81421818181818,220
"9102","2022-04-15","SUP","T",1.72491747572816,206
"9103","2022-04-15","DIE","V",1.8191875,80
"9104","2022-04-15","SUP","V",1.73244871794872,78
"9105","2022-04-15","DIE","St",1.770288,375
"9106","2022-04-15","SUP","St",1.66804531722055,331
"9107","2022-04-15","DIE","K",1.77008387096774,155
"9108","2022-04-15","SUP","K",1.6673552631579,152
"9109","2022-04-15","DIE",NA,1.77941038602941,2176
"9110","2022-04-15","SUP",NA,1.68409913132345,1957
"9111","2022-04-16","DIE","W",1.81477931034483,145
"9112","2022-04-16","SUP","W",1.71549655172414,145
"9113","2022-04-16","DIE","N",1.79002757352941,544
"9114","2022-04-16","SUP","N",1.69317857142856,420
"9115","2022-04-16","DIE","B",1.77897580645161,124
"9116","2022-04-16","SUP","B",1.66570103092784,97
"9117","2022-04-16","DIE","O",1.77907571801567,383
"9118","2022-04-16","SUP","O",1.68594382022472,356
"9119","2022-04-16","DIE","Sa",1.80207407407407,135
"9120","2022-04-16","SUP","Sa",1.70307633587786,131
"9121","2022-04-16","DIE","T",1.8302441314554,213
"9122","2022-04-16","SUP","T",1.74088669950739,203
"9123","2022-04-16","DIE","V",1.83501176470588,85
"9124","2022-04-16","SUP","V",1.75638961038961,77
"9125","2022-04-16","DIE","St",1.7860162601626,369
"9126","2022-04-16","SUP","St",1.67907763975155,322
"9127","2022-04-16","DIE","K",1.79435220125786,159
"9128","2022-04-16","SUP","K",1.68843708609272,151
"9129","2022-04-16","DIE",NA,1.79524200278164,2157
"9130","2022-04-16","SUP",NA,1.69769348054679,1902
"9131","2022-04-17","DIE","W",1.80268243243243,148
"9132","2022-04-17","SUP","W",1.70553947368421,152
"9133","2022-04-17","DIE","N",1.77962177121771,542
"9134","2022-04-17","SUP","N",1.68130069930069,429
"9135","2022-04-17","DIE","B",1.77712698412698,126
"9136","2022-04-17","SUP","B",1.66048979591837,98
"9137","2022-04-17","DIE","O",1.77088082901554,386
"9138","2022-04-17","SUP","O",1.67530662983425,362
"9139","2022-04-17","DIE","Sa",1.79131060606061,132
"9140","2022-04-17","SUP","Sa",1.68928571428572,126
"9141","2022-04-17","DIE","T",1.82473023255814,215
"9142","2022-04-17","SUP","T",1.72955121951219,205
"9143","2022-04-17","DIE","V",1.82522891566265,83
"9144","2022-04-17","SUP","V",1.74778082191781,73
"9145","2022-04-17","DIE","St",1.77908611111111,360
"9146","2022-04-17","SUP","St",1.66793650793651,315
"9147","2022-04-17","DIE","K",1.77904,150
"9148","2022-04-17","SUP","K",1.66752777777778,144
"9149","2022-04-17","DIE",NA,1.7863776844071,2142
"9150","2022-04-17","SUP",NA,1.68604464285714,1904
"9151","2022-04-18","DIE","W",1.79947333333333,150
"9152","2022-04-18","SUP","W",1.69718243243243,148
"9153","2022-04-18","DIE","N",1.77436263736264,546
"9154","2022-04-18","SUP","N",1.6747562642369,439
"9155","2022-04-18","DIE","B",1.774828125,128
"9156","2022-04-18","SUP","B",1.65871717171717,99
"9157","2022-04-18","DIE","O",1.76556994818653,386
"9158","2022-04-18","SUP","O",1.6671747311828,372
"9159","2022-04-18","DIE","Sa",1.78830882352941,136
"9160","2022-04-18","SUP","Sa",1.68150793650794,126
"9161","2022-04-18","DIE","T",1.81588888888889,216
"9162","2022-04-18","SUP","T",1.71860869565217,207
"9163","2022-04-18","DIE","V",1.816725,80
"9164","2022-04-18","SUP","V",1.74272,75
"9165","2022-04-18","DIE","St",1.77539058171745,361
"9166","2022-04-18","SUP","St",1.66142283950618,324
"9167","2022-04-18","DIE","K",1.76784353741497,147
"9168","2022-04-18","SUP","K",1.65777464788732,142
"9169","2022-04-18","DIE",NA,1.78092093023256,2150
"9170","2022-04-18","SUP",NA,1.67848550724638,1932
"9171","2022-04-19","DIE","W",1.79413815789474,152
"9172","2022-04-19","SUP","W",1.69053020134228,149
"9173","2022-04-19","DIE","N",1.77033212341198,551
"9174","2022-04-19","SUP","N",1.66497235023041,434
"9175","2022-04-19","DIE","B",1.77374015748032,127
"9176","2022-04-19","SUP","B",1.65592929292929,99
"9177","2022-04-19","DIE","O",1.75737404580153,393
"9178","2022-04-19","SUP","O",1.656736,375
"9179","2022-04-19","DIE","Sa",1.7798273381295,139
"9180","2022-04-19","SUP","Sa",1.66696850393701,127
"9181","2022-04-19","DIE","T",1.80872857142857,210
"9182","2022-04-19","SUP","T",1.71312735849057,212
"9183","2022-04-19","DIE","V",1.80639743589744,78
"9184","2022-04-19","SUP","V",1.73383333333333,72
"9185","2022-04-19","DIE","St",1.77316847826087,368
"9186","2022-04-19","SUP","St",1.65730421686747,332
"9187","2022-04-19","DIE","K",1.75939215686275,153
"9188","2022-04-19","SUP","K",1.65048275862069,145
"9189","2022-04-19","DIE",NA,1.77518010133579,2171
"9190","2022-04-19","SUP",NA,1.67042107969152,1945
"9191","2022-04-20","DIE","W",1.82118367346939,147
"9192","2022-04-20","SUP","W",1.71284105960265,151
"9193","2022-04-20","DIE","N",1.78539298892989,542
"9194","2022-04-20","SUP","N",1.68330324074074,432
"9195","2022-04-20","DIE","B",1.773925,120
"9196","2022-04-20","SUP","B",1.65906060606061,99
"9197","2022-04-20","DIE","O",1.76881025641026,390
"9198","2022-04-20","SUP","O",1.66589355742297,357
"9199","2022-04-20","DIE","Sa",1.79658015267176,131
"9200","2022-04-20","SUP","Sa",1.68921951219512,123
"9201","2022-04-20","DIE","T",1.82830414746544,217
"9202","2022-04-20","SUP","T",1.72931904761905,210
"9203","2022-04-20","DIE","V",1.83049367088608,79
"9204","2022-04-20","SUP","V",1.75729113924051,79
"9205","2022-04-20","DIE","St",1.79084594594594,370
"9206","2022-04-20","SUP","St",1.67051376146789,327
"9207","2022-04-20","DIE","K",1.7815033557047,149
"9208","2022-04-20","SUP","K",1.67058904109589,146
"9209","2022-04-20","DIE",NA,1.79154498834499,2145
"9210","2022-04-20","SUP",NA,1.68644386694387,1924
"9211","2022-04-21","DIE","W",1.823,155
"9212","2022-04-21","SUP","W",1.71536,150
"9213","2022-04-21","DIE","N",1.79121441774491,541
"9214","2022-04-21","SUP","N",1.68976148796498,457
"9215","2022-04-21","DIE","B",1.77525833333333,120
"9216","2022-04-21","SUP","B",1.66390384615385,104
"9217","2022-04-21","DIE","O",1.77937275064267,389
"9218","2022-04-21","SUP","O",1.67944054054054,370
"9219","2022-04-21","DIE","Sa",1.80245714285714,140
"9220","2022-04-21","SUP","Sa",1.68903125,128
"9221","2022-04-21","DIE","T",1.83193953488372,215
"9222","2022-04-21","SUP","T",1.73501818181818,220
"9223","2022-04-21","DIE","V",1.84221794871795,78
"9224","2022-04-21","SUP","V",1.75846153846154,78
"9225","2022-04-21","DIE","St",1.79492076502732,366
"9226","2022-04-21","SUP","St",1.67812048192771,332
"9227","2022-04-21","DIE","K",1.79250331125828,151
"9228","2022-04-21","SUP","K",1.6851052631579,152
"9229","2022-04-21","DIE",NA,1.79783387470998,2155
"9230","2022-04-21","SUP",NA,1.69376996484179,1991
"9231","2022-04-22","DIE","W",1.82635416666667,144
"9232","2022-04-22","SUP","W",1.72377181208054,149
"9233","2022-04-22","DIE","N",1.80023272727272,550
"9234","2022-04-22","SUP","N",1.69754205607476,428
"9235","2022-04-22","DIE","B",1.784525,120
"9236","2022-04-22","SUP","B",1.66827184466019,103
"9237","2022-04-22","DIE","O",1.79014786967418,399
"9238","2022-04-22","SUP","O",1.68819836956522,368
"9239","2022-04-22","DIE","Sa",1.7997299270073,137
"9240","2022-04-22","SUP","Sa",1.68866129032258,124
"9241","2022-04-22","DIE","T",1.84841232227488,211
"9242","2022-04-22","SUP","T",1.74653271028038,214
"9243","2022-04-22","DIE","V",1.85532911392405,79
"9244","2022-04-22","SUP","V",1.75638961038961,77
"9245","2022-04-22","DIE","St",1.80132212885154,357
"9246","2022-04-22","SUP","St",1.68540060240964,332
"9247","2022-04-22","DIE","K",1.80401298701299,154
"9248","2022-04-22","SUP","K",1.69487755102041,147
"9249","2022-04-22","DIE",NA,1.80640353324035,2151
"9250","2022-04-22","SUP",NA,1.70111894953656,1942
"9251","2022-04-23","DIE","W",1.83945774647887,142
"9252","2022-04-23","SUP","W",1.74460526315789,152
"9253","2022-04-23","DIE","N",1.80415168539325,534
"9254","2022-04-23","SUP","N",1.70258644859813,428
"9255","2022-04-23","DIE","B",1.78512,125
"9256","2022-04-23","SUP","B",1.66498113207547,106
"9257","2022-04-23","DIE","O",1.79659949622166,397
"9258","2022-04-23","SUP","O",1.69868044077135,363
"9259","2022-04-23","DIE","Sa",1.8026338028169,142
"9260","2022-04-23","SUP","Sa",1.70270866141732,127
"9261","2022-04-23","DIE","T",1.85951351351351,222
"9262","2022-04-23","SUP","T",1.75275980392157,204
"9263","2022-04-23","DIE","V",1.8715,80
"9264","2022-04-23","SUP","V",1.76618181818182,77
"9265","2022-04-23","DIE","St",1.80520224719101,356
"9266","2022-04-23","SUP","St",1.68427586206896,319
"9267","2022-04-23","DIE","K",1.81576351351351,148
"9268","2022-04-23","SUP","K",1.70304794520548,146
"9269","2022-04-23","DIE",NA,1.81309459459459,2146
"9270","2022-04-23","SUP",NA,1.70797502601457,1922
"9271","2022-04-24","DIE","W",1.82836551724138,145
"9272","2022-04-24","SUP","W",1.7322091503268,153
"9273","2022-04-24","DIE","N",1.797052141527,537
"9274","2022-04-24","SUP","N",1.69339726027397,438
"9275","2022-04-24","DIE","B",1.78190476190476,126
"9276","2022-04-24","SUP","B",1.66028037383178,107
"9277","2022-04-24","DIE","O",1.78846095717884,397
"9278","2022-04-24","SUP","O",1.68627195467422,353
"9279","2022-04-24","DIE","Sa",1.79769784172662,139
"9280","2022-04-24","SUP","Sa",1.68799193548387,124
"9281","2022-04-24","DIE","T",1.85319369369369,222
"9282","2022-04-24","SUP","T",1.74703317535545,211
"9283","2022-04-24","DIE","V",1.86803797468354,79
"9284","2022-04-24","SUP","V",1.76216216216216,74
"9285","2022-04-24","DIE","St",1.79406593406593,364
"9286","2022-04-24","SUP","St",1.67344144144144,333
"9287","2022-04-24","DIE","K",1.79993243243243,148
"9288","2022-04-24","SUP","K",1.68430496453901,141
"9289","2022-04-24","DIE",NA,1.8048043579045,2157
"9290","2022-04-24","SUP",NA,1.69737228541882,1934
"9291","2022-04-25","DIE","W",1.81661267605634,142
"9292","2022-04-25","SUP","W",1.71741379310345,145
"9293","2022-04-25","DIE","N",1.79048628884826,547
"9294","2022-04-25","SUP","N",1.68375565610859,442
"9295","2022-04-25","DIE","B",1.77974803149606,127
"9296","2022-04-25","SUP","B",1.65666666666667,105
"9297","2022-04-25","DIE","O",1.77813098236776,397
"9298","2022-04-25","SUP","O",1.67499736842105,380
"9299","2022-04-25","DIE","Sa",1.78465217391304,138
"9300","2022-04-25","SUP","Sa",1.67793798449612,129
"9301","2022-04-25","DIE","T",1.84798666666667,225
"9302","2022-04-25","SUP","T",1.74080288461538,208
"9303","2022-04-25","DIE","V",1.85367948717949,78
"9304","2022-04-25","SUP","V",1.75312,75
"9305","2022-04-25","DIE","St",1.78689757412399,371
"9306","2022-04-25","SUP","St",1.66636390532544,338
"9307","2022-04-25","DIE","K",1.77914285714286,140
"9308","2022-04-25","SUP","K",1.66488970588235,136
"9309","2022-04-25","DIE",NA,1.79583648960739,2165
"9310","2022-04-25","SUP",NA,1.68711695607763,1958
"9311","2022-04-26","DIE","W",1.8181338028169,142
"9312","2022-04-26","SUP","W",1.71770344827586,145
"9313","2022-04-26","DIE","N",1.79409671532846,548
"9314","2022-04-26","SUP","N",1.68860044642857,448
"9315","2022-04-26","DIE","B",1.77976229508197,122
"9316","2022-04-26","SUP","B",1.65833333333333,105
"9317","2022-04-26","DIE","O",1.78181188118812,404
"9318","2022-04-26","SUP","O",1.67771693121693,378
"9319","2022-04-26","DIE","Sa",1.79150724637681,138
"9320","2022-04-26","SUP","Sa",1.68125373134328,134
"9321","2022-04-26","DIE","T",1.8487899543379,219
"9322","2022-04-26","SUP","T",1.73747596153846,208
"9323","2022-04-26","DIE","V",1.85576923076923,78
"9324","2022-04-26","SUP","V",1.75003947368421,76
"9325","2022-04-26","DIE","St",1.79420052770448,379
"9326","2022-04-26","SUP","St",1.67220588235294,340
"9327","2022-04-26","DIE","K",1.78884563758389,149
"9328","2022-04-26","SUP","K",1.67080136986301,146
"9329","2022-04-26","DIE",NA,1.79978246902249,2179
"9330","2022-04-26","SUP",NA,1.68991666666667,1980
"9331","2022-04-27","DIE","W",1.81026896551724,145
"9332","2022-04-27","SUP","W",1.7025724137931,145
"9333","2022-04-27","DIE","N",1.79265434380776,541
"9334","2022-04-27","SUP","N",1.68590249433106,441
"9335","2022-04-27","DIE","B",1.77609160305344,131
"9336","2022-04-27","SUP","B",1.65189908256881,109
"9337","2022-04-27","DIE","O",1.7832932330827,399
"9338","2022-04-27","SUP","O",1.6795,376
"9339","2022-04-27","DIE","Sa",1.78170149253731,134
"9340","2022-04-27","SUP","Sa",1.6727380952381,126
"9341","2022-04-27","DIE","T",1.84552777777778,216
"9342","2022-04-27","SUP","T",1.73117619047619,210
"9343","2022-04-27","DIE","V",1.84851219512195,82
"9344","2022-04-27","SUP","V",1.74546835443038,79
"9345","2022-04-27","DIE","St",1.78989487870619,371
"9346","2022-04-27","SUP","St",1.6678313253012,332
"9347","2022-04-27","DIE","K",1.79295205479452,146
"9348","2022-04-27","SUP","K",1.67074825174825,143
"9349","2022-04-27","DIE",NA,1.79736674364896,2165
"9350","2022-04-27","SUP",NA,1.68625497195309,1961
"9351","2022-04-28","DIE","W",1.82479577464789,142
"9352","2022-04-28","SUP","W",1.71084931506849,146
"9353","2022-04-28","DIE","N",1.79735304990757,541
"9354","2022-04-28","SUP","N",1.69220135746606,442
"9355","2022-04-28","DIE","B",1.78121538461538,130
"9356","2022-04-28","SUP","B",1.65375490196079,102
"9357","2022-04-28","DIE","O",1.79187810945273,402
"9358","2022-04-28","SUP","O",1.68664643799472,379
"9359","2022-04-28","DIE","Sa",1.79322962962963,135
"9360","2022-04-28","SUP","Sa",1.6816875,128
"9361","2022-04-28","DIE","T",1.85417535545024,211
"9362","2022-04-28","SUP","T",1.73823923444976,209
"9363","2022-04-28","DIE","V",1.85717283950617,81
"9364","2022-04-28","SUP","V",1.74656944444444,72
"9365","2022-04-28","DIE","St",1.79652291105121,371
